"X1" "X2" "X3" "X5" "Y"
"363" 0.2 0.845153140227203 0.156012853438209 0.493696671842371 0.6
"364" 0.26 0.45959749294132 0.668498801893054 0.341052551797898 0.4
"365" 0.09 0.382857928084864 0.579718470188795 0.47252462322072 0.6
"366" 0.09 0.677752927464927 0.241148876333341 0.341052551797898 0.2
"367" 0.62 0.489191042172542 0.269050708783503 0.318360432901924 0.6
"368" 0.66 0.507166510408336 0.455572147169241 0.341052551797898 0.6
"369" 0.48 0.596506525600402 0.50526519693935 0.318360432901924 0.6
"370" 0.03 0.476461054975802 0.662089654019229 0.318360432901924 0.4
"371" 0.3 0.482905619284322 0.638420907057474 0.272265803215204 0.6
"372" 0.42 0.518481559590025 0.662089654019229 0.272265803215204 0.4
"373" 0.1 0.486067730674623 0.665312645453296 0.385750278019976 0.4
"374" 0.48 0.422096473932327 0.317657931848862 0.225190363494802 0.6
"375" 0.05 0.448915644816196 0.156012853438209 0.556023672194513 0.6
"376" 0.02 0.495324994247915 0.377627898502022 0.493696671842371 0.6
"377" 0.22 0.495324994247915 0.226075710690587 0.363514289874458 0.6
"378" 0.08 0.4053989025744 0.377627898502022 0.429562842318966 0.6
"379" 0.39 0.418023639948066 0.0328362206276554 0.694968292138976 0.8
"380" 0.04 0.300022732070455 0.0328362206276554 0.248853286354246 0.4
"381" 0.44 0.413884578125919 0.403380254968534 0.714123928659519 0.8
"382" 0.48 0.441536963153029 0.175247076238259 0.407765008882722 0.6
"383" 0.32 0.382857928084864 0.73820943464625 0.694968292138976 0.2
"384" 0 0.592400844762301 0.395057677112484 0.656152170259525 0.6
"385" 0.06 0.409677098968734 0.226075710690587 0.556023672194513 0.8
"386" 0.19 0.566270569274494 0.627627856459204 0.248853286354246 0.4
"387" 0.44 0.534563540095377 0.175247076238259 0.675645355365245 0.6
"388" 0 0.469849080800362 0.403380254968534 0.248853286354246 0.4
"389" 0 0.479703731865582 0.0328362206276554 0.694968292138976 0.6
"390" 0.07 0.466477552126774 0.516418110313828 0.272265803215204 0.4
